figure,cell_id,type,count,rate,panel,geometry,zone,pop_density_int
0,23,garden,0,0,NA,list(),NA,NA
0,23,rec,0,0,NA,list(),NA,NA
0,24,sites,2,0.4945965491846329,NA,list(),NA,NA
0,24,community,0,0,NA,list(),NA,NA
0,24,library,0,0,NA,list(),NA,NA
0,24,community_center,0,0,NA,list(),NA,NA
0,24,city_hall,0,0,NA,list(),NA,NA
0,24,place_of_worship,1,0.24729827459231646,NA,list(),NA,NA
0,24,parks,1,0.24729827459231646,NA,list(),NA,NA
0,24,park,1,0.24729827459231646,NA,list(),NA,NA
0,24,fountain,0,0,NA,list(),NA,NA
0,24,square,0,0,NA,list(),NA,NA
0,24,social,0,0,NA,list(),NA,NA
0,24,bookstore,0,0,NA,list(),NA,NA
0,24,cafe,0,0,NA,list(),NA,NA
0,24,coffeeshop,0,0,NA,list(),NA,NA
0,24,beauty_salon,0,0,NA,list(),NA,NA
0,24,barbershop,0,0,NA,list(),NA,NA
0,24,sports_field,0,0,NA,list(),NA,NA
0,24,recreation_center,0,0,NA,list(),NA,NA
0,24,aquarium,0,0,NA,list(),NA,NA
0,24,art_gallery,0,0,NA,list(),NA,NA
0,24,zoo,0,0,NA,list(),NA,NA
0,24,museum,0,0,NA,list(),NA,NA
0,24,garden,0,0,NA,list(),NA,NA
0,24,rec,0,0,NA,list(),NA,NA
0,25,sites,4,0.9776348691607418,NA,list(),NA,NA
0,25,community,0,0,NA,list(),NA,NA
0,25,library,0,0,NA,list(),NA,NA
0,25,community_center,0,0,NA,list(),NA,NA
0,25,city_hall,0,0,NA,list(),NA,NA
0,25,place_of_worship,1,0.24440871729018546,NA,list(),NA,NA
0,25,parks,2,0.4888174345803709,NA,list(),NA,NA
0,25,park,2,0.4888174345803709,NA,list(),NA,NA
0,25,fountain,0,0,NA,list(),NA,NA
0,25,square,0,0,NA,list(),NA,NA
0,25,social,1,0.24440871729018546,NA,list(),NA,NA
0,25,bookstore,0,0,NA,list(),NA,NA
0,25,cafe,1,0.24440871729018546,NA,list(),NA,NA
0,25,coffeeshop,0,0,NA,list(),NA,NA
0,25,beauty_salon,0,0,NA,list(),NA,NA
0,25,barbershop,0,0,NA,list(),NA,NA
0,25,sports_field,0,0,NA,list(),NA,NA
0,25,recreation_center,0,0,NA,list(),NA,NA
0,25,aquarium,0,0,NA,list(),NA,NA
0,25,art_gallery,0,0,NA,list(),NA,NA
0,25,zoo,0,0,NA,list(),NA,NA
0,25,museum,0,0,NA,list(),NA,NA
0,25,garden,0,0,NA,list(),NA,NA
0,25,rec,0,0,NA,list(),NA,NA
0,26,sites,4,0.8567020670024398,NA,list(),NA,NA
0,26,community,0,0,NA,list(),NA,NA
0,26,library,0,0,NA,list(),NA,NA
0,26,community_center,0,0,NA,list(),NA,NA
0,26,city_hall,0,0,NA,list(),NA,NA
0,26,place_of_worship,2,0.4283510335012199,NA,list(),NA,NA
0,26,parks,2,0.4283510335012199,NA,list(),NA,NA
0,26,park,2,0.4283510335012199,NA,list(),NA,NA
0,26,fountain,0,0,NA,list(),NA,NA
0,26,square,0,0,NA,list(),NA,NA
0,26,social,0,0,NA,list(),NA,NA
0,26,bookstore,0,0,NA,list(),NA,NA
0,26,cafe,0,0,NA,list(),NA,NA
0,26,coffeeshop,0,0,NA,list(),NA,NA
0,26,beauty_salon,0,0,NA,list(),NA,NA
0,26,barbershop,0,0,NA,list(),NA,NA
0,26,sports_field,0,0,NA,list(),NA,NA
0,26,recreation_center,0,0,NA,list(),NA,NA
0,26,aquarium,0,0,NA,list(),NA,NA
0,26,art_gallery,0,0,NA,list(),NA,NA
0,26,zoo,0,0,NA,list(),NA,NA
0,26,museum,0,0,NA,list(),NA,NA
0,26,garden,0,0,NA,list(),NA,NA
0,26,rec,0,0,NA,list(),NA,NA
0,27,sites,3,0.6205334281017955,NA,list(),NA,NA
0,27,community,0,0,NA,list(),NA,NA
0,27,library,0,0,NA,list(),NA,NA
0,27,community_center,0,0,NA,list(),NA,NA
0,27,city_hall,0,0,NA,list(),NA,NA
0,27,place_of_worship,2,0.4136889520678636,NA,list(),NA,NA
0,27,parks,1,0.2068444760339318,NA,list(),NA,NA
0,27,park,1,0.2068444760339318,NA,list(),NA,NA
0,27,fountain,0,0,NA,list(),NA,NA
0,27,square,0,0,NA,list(),NA,NA
0,27,social,0,0,NA,list(),NA,NA
0,27,bookstore,0,0,NA,list(),NA,NA
0,27,cafe,0,0,NA,list(),NA,NA
0,27,coffeeshop,0,0,NA,list(),NA,NA
0,27,beauty_salon,0,0,NA,list(),NA,NA
0,27,barbershop,0,0,NA,list(),NA,NA
0,27,sports_field,0,0,NA,list(),NA,NA
0,27,recreation_center,0,0,NA,list(),NA,NA
0,27,aquarium,0,0,NA,list(),NA,NA
0,27,art_gallery,0,0,NA,list(),NA,NA
0,27,zoo,0,0,NA,list(),NA,NA
0,27,museum,0,0,NA,list(),NA,NA
0,27,garden,0,0,NA,list(),NA,NA
0,27,rec,0,0,NA,list(),NA,NA
0,28,sites,0,0,NA,list(),NA,NA
0,28,community,0,0,NA,list(),NA,NA
0,28,library,0,0,NA,list(),NA,NA
0,28,community_center,0,0,NA,list(),NA,NA
0,28,city_hall,0,0,NA,list(),NA,NA
0,28,place_of_worship,0,0,NA,list(),NA,NA
0,28,parks,0,0,NA,list(),NA,NA
0,28,park,0,0,NA,list(),NA,NA
0,28,fountain,0,0,NA,list(),NA,NA
0,28,square,0,0,NA,list(),NA,NA
0,28,social,0,0,NA,list(),NA,NA
0,28,bookstore,0,0,NA,list(),NA,NA
0,28,cafe,0,0,NA,list(),NA,NA
0,28,coffeeshop,0,0,NA,list(),NA,NA
0,28,beauty_salon,0,0,NA,list(),NA,NA
0,28,barbershop,0,0,NA,list(),NA,NA
0,28,sports_field,0,0,NA,list(),NA,NA
0,28,recreation_center,0,0,NA,list(),NA,NA
0,28,aquarium,0,0,NA,list(),NA,NA
0,28,art_gallery,0,0,NA,list(),NA,NA
0,28,zoo,0,0,NA,list(),NA,NA
0,28,museum,0,0,NA,list(),NA,NA
0,28,garden,0,0,NA,list(),NA,NA
0,28,rec,0,0,NA,list(),NA,NA
0,29,sites,1,0.40741558387844595,NA,list(),NA,NA
0,29,community,0,0,NA,list(),NA,NA
0,29,library,0,0,NA,list(),NA,NA
0,29,community_center,0,0,NA,list(),NA,NA
0,29,city_hall,0,0,NA,list(),NA,NA
0,29,place_of_worship,0,0,NA,list(),NA,NA
0,29,parks,1,0.40741558387844595,NA,list(),NA,NA
0,29,park,1,0.40741558387844595,NA,list(),NA,NA
0,29,fountain,0,0,NA,list(),NA,NA
0,29,square,0,0,NA,list(),NA,NA
0,29,social,0,0,NA,list(),NA,NA
0,29,bookstore,0,0,NA,list(),NA,NA
0,29,cafe,0,0,NA,list(),NA,NA
0,29,coffeeshop,0,0,NA,list(),NA,NA
0,29,beauty_salon,0,0,NA,list(),NA,NA
0,29,barbershop,0,0,NA,list(),NA,NA
0,29,sports_field,0,0,NA,list(),NA,NA
0,29,recreation_center,0,0,NA,list(),NA,NA
0,29,aquarium,0,0,NA,list(),NA,NA
0,29,art_gallery,0,0,NA,list(),NA,NA
0,29,zoo,0,0,NA,list(),NA,NA
0,29,museum,0,0,NA,list(),NA,NA
0,29,garden,0,0,NA,list(),NA,NA
0,29,rec,0,0,NA,list(),NA,NA
0,30,sites,2,0.6987512188935778,NA,list(),NA,NA
0,30,community,0,0,NA,list(),NA,NA
0,30,library,0,0,NA,list(),NA,NA
0,30,community_center,0,0,NA,list(),NA,NA
0,30,city_hall,0,0,NA,list(),NA,NA
0,30,place_of_worship,1,0.3493756094467889,NA,list(),NA,NA
0,30,parks,1,0.3493756094467889,NA,list(),NA,NA
0,30,park,0,0,NA,list(),NA,NA
0,30,fountain,1,0.3493756094467889,NA,list(),NA,NA
0,30,square,0,0,NA,list(),NA,NA
0,30,social,0,0,NA,list(),NA,NA
0,30,bookstore,0,0,NA,list(),NA,NA
0,30,cafe,0,0,NA,list(),NA,NA
0,30,coffeeshop,0,0,NA,list(),NA,NA
0,30,beauty_salon,0,0,NA,list(),NA,NA
0,30,barbershop,0,0,NA,list(),NA,NA
0,30,sports_field,0,0,NA,list(),NA,NA
0,30,recreation_center,0,0,NA,list(),NA,NA
0,30,aquarium,0,0,NA,list(),NA,NA
0,30,art_gallery,0,0,NA,list(),NA,NA
0,30,zoo,0,0,NA,list(),NA,NA
0,30,museum,0,0,NA,list(),NA,NA
0,30,garden,0,0,NA,list(),NA,NA
0,30,rec,0,0,NA,list(),NA,NA
0,31,sites,7,2.213696881084509,NA,list(),NA,NA
0,31,community,1,0.31624241158350125,NA,list(),NA,NA
0,31,library,1,0.31624241158350125,NA,list(),NA,NA
0,31,community_center,0,0,NA,list(),NA,NA
0,31,city_hall,0,0,NA,list(),NA,NA
0,31,place_of_worship,1,0.31624241158350125,NA,list(),NA,NA
0,31,parks,2,0.6324848231670025,NA,list(),NA,NA
0,31,park,2,0.6324848231670025,NA,list(),NA,NA
0,31,fountain,0,0,NA,list(),NA,NA
0,31,square,0,0,NA,list(),NA,NA
0,31,social,3,0.9487272347505038,NA,list(),NA,NA
0,31,bookstore,0,0,NA,list(),NA,NA
0,31,cafe,3,0.9487272347505038,NA,list(),NA,NA
0,31,coffeeshop,0,0,NA,list(),NA,NA
0,31,beauty_salon,0,0,NA,list(),NA,NA
0,31,barbershop,0,0,NA,list(),NA,NA
0,31,sports_field,0,0,NA,list(),NA,NA
0,31,recreation_center,0,0,NA,list(),NA,NA
0,31,aquarium,0,0,NA,list(),NA,NA
0,31,art_gallery,0,0,NA,list(),NA,NA
0,31,zoo,0,0,NA,list(),NA,NA
0,31,museum,0,0,NA,list(),NA,NA
0,31,garden,0,0,NA,list(),NA,NA
0,31,rec,0,0,NA,list(),NA,NA
0,32,sites,3,0.7138200589485298,NA,list(),NA,NA
0,32,community,0,0,NA,list(),NA,NA
0,32,library,0,0,NA,list(),NA,NA
0,32,community_center,0,0,NA,list(),NA,NA
0,32,city_hall,0,0,NA,list(),NA,NA
0,32,place_of_worship,0,0,NA,list(),NA,NA
0,32,parks,2,0.4758800392990199,NA,list(),NA,NA
0,32,park,2,0.4758800392990199,NA,list(),NA,NA
0,32,fountain,0,0,NA,list(),NA,NA
0,32,square,0,0,NA,list(),NA,NA
0,32,social,1,0.23794001964950995,NA,list(),NA,NA
0,32,bookstore,0,0,NA,list(),NA,NA
0,32,cafe,1,0.23794001964950995,NA,list(),NA,NA
0,32,coffeeshop,0,0,NA,list(),NA,NA
0,32,beauty_salon,0,0,NA,list(),NA,NA
0,32,barbershop,0,0,NA,list(),NA,NA
0,32,sports_field,0,0,NA,list(),NA,NA
0,32,recreation_center,0,0,NA,list(),NA,NA
0,32,aquarium,0,0,NA,list(),NA,NA
0,32,art_gallery,0,0,NA,list(),NA,NA
0,32,zoo,0,0,NA,list(),NA,NA
0,32,museum,0,0,NA,list(),NA,NA
0,32,garden,0,0,NA,list(),NA,NA
0,32,rec,0,0,NA,list(),NA,NA
0,33,sites,1,0.21763306852483064,NA,list(),NA,NA
0,33,community,0,0,NA,list(),NA,NA
0,33,library,0,0,NA,list(),NA,NA
0,33,community_center,0,0,NA,list(),NA,NA
0,33,city_hall,0,0,NA,list(),NA,NA
0,33,place_of_worship,0,0,NA,list(),NA,NA
0,33,parks,0,0,NA,list(),NA,NA
0,33,park,0,0,NA,list(),NA,NA
0,33,fountain,0,0,NA,list(),NA,NA
0,33,square,0,0,NA,list(),NA,NA
0,33,social,1,0.21763306852483064,NA,list(),NA,NA
0,33,bookstore,0,0,NA,list(),NA,NA
0,33,cafe,1,0.21763306852483064,NA,list(),NA,NA
0,33,coffeeshop,0,0,NA,list(),NA,NA
0,33,beauty_salon,0,0,NA,list(),NA,NA
0,33,barbershop,0,0,NA,list(),NA,NA
0,33,sports_field,0,0,NA,list(),NA,NA
0,33,recreation_center,0,0,NA,list(),NA,NA
0,33,aquarium,0,0,NA,list(),NA,NA
0,33,art_gallery,0,0,NA,list(),NA,NA
0,33,zoo,0,0,NA,list(),NA,NA
0,33,museum,0,0,NA,list(),NA,NA
0,33,garden,0,0,NA,list(),NA,NA
0,33,rec,0,0,NA,list(),NA,NA
0,34,sites,0,0,NA,list(),NA,NA
0,34,community,0,0,NA,list(),NA,NA
0,34,library,0,0,NA,list(),NA,NA
0,34,community_center,0,0,NA,list(),NA,NA
0,34,city_hall,0,0,NA,list(),NA,NA
0,34,place_of_worship,0,0,NA,list(),NA,NA
0,34,parks,0,0,NA,list(),NA,NA
0,34,park,0,0,NA,list(),NA,NA
0,34,fountain,0,0,NA,list(),NA,NA
0,34,square,0,0,NA,list(),NA,NA
0,34,social,0,0,NA,list(),NA,NA
0,34,bookstore,0,0,NA,list(),NA,NA
0,34,cafe,0,0,NA,list(),NA,NA
0,34,coffeeshop,0,0,NA,list(),NA,NA
0,34,beauty_salon,0,0,NA,list(),NA,NA
0,34,barbershop,0,0,NA,list(),NA,NA
0,34,sports_field,0,0,NA,list(),NA,NA
0,34,recreation_center,0,0,NA,list(),NA,NA
0,34,aquarium,0,0,NA,list(),NA,NA
0,34,art_gallery,0,0,NA,list(),NA,NA
0,34,zoo,0,0,NA,list(),NA,NA
0,34,museum,0,0,NA,list(),NA,NA
0,34,garden,0,0,NA,list(),NA,NA
0,34,rec,0,0,NA,list(),NA,NA
0,35,sites,2,0.44304018230080305,NA,list(),NA,NA
0,35,community,0,0,NA,list(),NA,NA
0,35,library,0,0,NA,list(),NA,NA
0,35,community_center,0,0,NA,list(),NA,NA
0,35,city_hall,0,0,NA,list(),NA,NA
0,35,place_of_worship,2,0.44304018230080305,NA,list(),NA,NA
0,35,parks,0,0,NA,list(),NA,NA
0,35,park,0,0,NA,list(),NA,NA
0,35,fountain,0,0,NA,list(),NA,NA
0,35,square,0,0,NA,list(),NA,NA
0,35,social,0,0,NA,list(),NA,NA
0,35,bookstore,0,0,NA,list(),NA,NA
0,35,cafe,0,0,NA,list(),NA,NA
0,35,coffeeshop,0,0,NA,list(),NA,NA
0,35,beauty_salon,0,0,NA,list(),NA,NA
0,35,barbershop,0,0,NA,list(),NA,NA
0,35,sports_field,0,0,NA,list(),NA,NA
0,35,recreation_center,0,0,NA,list(),NA,NA
0,35,aquarium,0,0,NA,list(),NA,NA
0,35,art_gallery,0,0,NA,list(),NA,NA
0,35,zoo,0,0,NA,list(),NA,NA
0,35,museum,0,0,NA,list(),NA,NA
0,35,garden,0,0,NA,list(),NA,NA
0,35,rec,0,0,NA,list(),NA,NA
0,36,sites,8,1.4572461605885634,NA,list(),NA,NA
0,36,community,0,0,NA,list(),NA,NA
0,36,library,0,0,NA,list(),NA,NA
0,36,community_center,0,0,NA,list(),NA,NA
0,36,city_hall,0,0,NA,list(),NA,NA
0,36,place_of_worship,5,0.9107788503678521,NA,list(),NA,NA
0,36,parks,2,0.36431154014714084,NA,list(),NA,NA
0,36,park,0,0,NA,list(),NA,NA
0,36,fountain,0,0,NA,list(),NA,NA
0,36,square,2,0.36431154014714084,NA,list(),NA,NA
0,36,social,1,0.18215577007357042,NA,list(),NA,NA
0,36,bookstore,0,0,NA,list(),NA,NA
0,36,cafe,1,0.18215577007357042,NA,list(),NA,NA
0,36,coffeeshop,0,0,NA,list(),NA,NA
0,36,beauty_salon,0,0,NA,list(),NA,NA
0,36,barbershop,0,0,NA,list(),NA,NA
0,36,sports_field,0,0,NA,list(),NA,NA
0,36,recreation_center,0,0,NA,list(),NA,NA
0,36,aquarium,0,0,NA,list(),NA,NA
0,36,art_gallery,0,0,NA,list(),NA,NA
0,36,zoo,0,0,NA,list(),NA,NA
0,36,museum,0,0,NA,list(),NA,NA
0,36,garden,0,0,NA,list(),NA,NA
0,36,rec,0,0,NA,list(),NA,NA
0,37,sites,2,0.37196128693865854,NA,list(),NA,NA
0,37,community,0,0,NA,list(),NA,NA
0,37,library,0,0,NA,list(),NA,NA
0,37,community_center,0,0,NA,list(),NA,NA
0,37,city_hall,0,0,NA,list(),NA,NA
0,37,place_of_worship,0,0,NA,list(),NA,NA
0,37,parks,2,0.37196128693865854,NA,list(),NA,NA
0,37,park,2,0.37196128693865854,NA,list(),NA,NA
0,37,fountain,0,0,NA,list(),NA,NA
0,37,square,0,0,NA,list(),NA,NA
0,37,social,0,0,NA,list(),NA,NA
0,37,bookstore,0,0,NA,list(),NA,NA
0,37,cafe,0,0,NA,list(),NA,NA
0,37,coffeeshop,0,0,NA,list(),NA,NA
0,37,beauty_salon,0,0,NA,list(),NA,NA
0,37,barbershop,0,0,NA,list(),NA,NA
0,37,sports_field,0,0,NA,list(),NA,NA
0,37,recreation_center,0,0,NA,list(),NA,NA
0,37,aquarium,0,0,NA,list(),NA,NA
0,37,art_gallery,0,0,NA,list(),NA,NA
0,37,zoo,0,0,NA,list(),NA,NA
0,37,museum,0,0,NA,list(),NA,NA
0,37,garden,0,0,NA,list(),NA,NA
0,37,rec,0,0,NA,list(),NA,NA
0,38,sites,1,0.20989597243493818,NA,list(),NA,NA
0,38,community,0,0,NA,list(),NA,NA
0,38,library,0,0,NA,list(),NA,NA
0,38,community_center,0,0,NA,list(),NA,NA
0,38,city_hall,0,0,NA,list(),NA,NA
0,38,place_of_worship,0,0,NA,list(),NA,NA
0,38,parks,0,0,NA,list(),NA,NA
0,38,park,0,0,NA,list(),NA,NA
0,38,fountain,0,0,NA,list(),NA,NA
0,38,square,0,0,NA,list(),NA,NA
0,38,social,1,0.20989597243493818,NA,list(),NA,NA
0,38,bookstore,0,0,NA,list(),NA,NA
0,38,cafe,1,0.20989597243493818,NA,list(),NA,NA
0,38,coffeeshop,0,0,NA,list(),NA,NA
0,38,beauty_salon,0,0,NA,list(),NA,NA
0,38,barbershop,0,0,NA,list(),NA,NA
0,38,sports_field,0,0,NA,list(),NA,NA
0,38,recreation_center,0,0,NA,list(),NA,NA
0,38,aquarium,0,0,NA,list(),NA,NA
0,38,art_gallery,0,0,NA,list(),NA,NA
0,38,zoo,0,0,NA,list(),NA,NA
0,38,museum,1,0.20989597243493818,NA,list(),NA,NA
0,38,garden,0,0,NA,list(),NA,NA
0,38,rec,1,0.20989597243493818,NA,list(),NA,NA
0,39,sites,0,0,NA,list(),NA,NA
0,39,community,0,0,NA,list(),NA,NA
0,39,library,0,0,NA,list(),NA,NA
0,39,community_center,0,0,NA,list(),NA,NA
0,39,city_hall,0,0,NA,list(),NA,NA
0,39,place_of_worship,0,0,NA,list(),NA,NA
0,39,parks,0,0,NA,list(),NA,NA
0,39,park,0,0,NA,list(),NA,NA
0,39,fountain,0,0,NA,list(),NA,NA
0,39,square,0,0,NA,list(),NA,NA
0,39,social,0,0,NA,list(),NA,NA
0,39,bookstore,0,0,NA,list(),NA,NA
0,39,cafe,0,0,NA,list(),NA,NA
0,39,coffeeshop,0,0,NA,list(),NA,NA
0,39,beauty_salon,0,0,NA,list(),NA,NA
0,39,barbershop,0,0,NA,list(),NA,NA
0,39,sports_field,0,0,NA,list(),NA,NA
0,39,recreation_center,0,0,NA,list(),NA,NA
0,39,aquarium,0,0,NA,list(),NA,NA
0,39,art_gallery,0,0,NA,list(),NA,NA
0,39,zoo,0,0,NA,list(),NA,NA
0,39,museum,0,0,NA,list(),NA,NA
0,39,garden,0,0,NA,list(),NA,NA
0,39,rec,0,0,NA,list(),NA,NA
0,40,sites,3,1.2517004679865134,NA,list(),NA,NA
0,40,community,0,0,NA,list(),NA,NA
0,40,library,0,0,NA,list(),NA,NA
0,40,community_center,0,0,NA,list(),NA,NA
0,40,city_hall,0,0,NA,list(),NA,NA
0,40,place_of_worship,1,0.41723348932883786,NA,list(),NA,NA
0,40,parks,2,0.8344669786576757,NA,list(),NA,NA
0,40,park,2,0.8344669786576757,NA,list(),NA,NA
0,40,fountain,0,0,NA,list(),NA,NA
0,40,square,0,0,NA,list(),NA,NA
0,40,social,0,0,NA,list(),NA,NA
0,40,bookstore,0,0,NA,list(),NA,NA
0,40,cafe,0,0,NA,list(),NA,NA
0,40,coffeeshop,0,0,NA,list(),NA,NA
0,40,beauty_salon,0,0,NA,list(),NA,NA
0,40,barbershop,0,0,NA,list(),NA,NA
0,40,sports_field,0,0,NA,list(),NA,NA
0,40,recreation_center,0,0,NA,list(),NA,NA
0,40,aquarium,0,0,NA,list(),NA,NA
0,40,art_gallery,0,0,NA,list(),NA,NA
0,40,zoo,0,0,NA,list(),NA,NA
0,40,museum,0,0,NA,list(),NA,NA
0,40,garden,0,0,NA,list(),NA,NA
0,40,rec,0,0,NA,list(),NA,NA
0,41,sites,1,0.3430252101779293,NA,list(),NA,NA
0,41,community,0,0,NA,list(),NA,NA
0,41,library,0,0,NA,list(),NA,NA
0,41,community_center,0,0,NA,list(),NA,NA
0,41,city_hall,0,0,NA,list(),NA,NA
0,41,place_of_worship,0,0,NA,list(),NA,NA
0,41,parks,1,0.3430252101779293,NA,list(),NA,NA
0,41,park,1,0.3430252101779293,NA,list(),NA,NA
0,41,fountain,0,0,NA,list(),NA,NA
0,41,square,0,0,NA,list(),NA,NA
0,41,social,0,0,NA,list(),NA,NA
0,41,bookstore,0,0,NA,list(),NA,NA
0,41,cafe,0,0,NA,list(),NA,NA
0,41,coffeeshop,0,0,NA,list(),NA,NA
0,41,beauty_salon,0,0,NA,list(),NA,NA
0,41,barbershop,0,0,NA,list(),NA,NA
0,41,sports_field,0,0,NA,list(),NA,NA
0,41,recreation_center,0,0,NA,list(),NA,NA
0,41,aquarium,0,0,NA,list(),NA,NA
0,41,art_gallery,0,0,NA,list(),NA,NA
0,41,zoo,0,0,NA,list(),NA,NA
0,41,museum,0,0,NA,list(),NA,NA
0,41,garden,0,0,NA,list(),NA,NA
0,41,rec,0,0,NA,list(),NA,NA
0,42,sites,12,3.730302420959699,NA,list(),NA,NA
0,42,community,1,0.3108585350799749,NA,list(),NA,NA
0,42,library,0,0,NA,list(),NA,NA
0,42,community_center,1,0.3108585350799749,NA,list(),NA,NA
0,42,city_hall,0,0,NA,list(),NA,NA
0,42,place_of_worship,1,0.3108585350799749,NA,list(),NA,NA
0,42,parks,1,0.3108585350799749,NA,list(),NA,NA
0,42,park,0,0,NA,list(),NA,NA
0,42,fountain,0,0,NA,list(),NA,NA
0,42,square,1,0.3108585350799749,NA,list(),NA,NA
0,42,social,9,2.7977268157197743,NA,list(),NA,NA
0,42,bookstore,0,0,NA,list(),NA,NA
0,42,cafe,9,2.7977268157197743,NA,list(),NA,NA
0,42,coffeeshop,0,0,NA,list(),NA,NA
0,42,beauty_salon,0,0,NA,list(),NA,NA
0,42,barbershop,0,0,NA,list(),NA,NA
0,42,sports_field,0,0,NA,list(),NA,NA
0,42,recreation_center,0,0,NA,list(),NA,NA
0,42,aquarium,0,0,NA,list(),NA,NA
0,42,art_gallery,0,0,NA,list(),NA,NA
0,42,zoo,0,0,NA,list(),NA,NA
0,42,museum,0,0,NA,list(),NA,NA
0,42,garden,0,0,NA,list(),NA,NA
0,42,rec,0,0,NA,list(),NA,NA
0,43,sites,3,0.7196966748018028,NA,list(),NA,NA
0,43,community,0,0,NA,list(),NA,NA
0,43,library,0,0,NA,list(),NA,NA
0,43,community_center,0,0,NA,list(),NA,NA
0,43,city_hall,0,0,NA,list(),NA,NA
0,43,place_of_worship,0,0,NA,list(),NA,NA
0,43,parks,0,0,NA,list(),NA,NA
0,43,park,0,0,NA,list(),NA,NA
0,43,fountain,0,0,NA,list(),NA,NA
0,43,square,0,0,NA,list(),NA,NA
0,43,social,3,0.7196966748018028,NA,list(),NA,NA
0,43,bookstore,0,0,NA,list(),NA,NA
0,43,cafe,3,0.7196966748018028,NA,list(),NA,NA
0,43,coffeeshop,0,0,NA,list(),NA,NA
0,43,beauty_salon,0,0,NA,list(),NA,NA
0,43,barbershop,0,0,NA,list(),NA,NA
0,43,sports_field,0,0,NA,list(),NA,NA
0,43,recreation_center,0,0,NA,list(),NA,NA
0,43,aquarium,0,0,NA,list(),NA,NA
0,43,art_gallery,0,0,NA,list(),NA,NA
0,43,zoo,0,0,NA,list(),NA,NA
0,43,museum,0,0,NA,list(),NA,NA
0,43,garden,0,0,NA,list(),NA,NA
0,43,rec,0,0,NA,list(),NA,NA
0,44,sites,17,3.3581887742644856,NA,list(),NA,NA
0,44,community,2,0.39508103226641006,NA,list(),NA,NA
0,44,library,2,0.39508103226641006,NA,list(),NA,NA
0,44,community_center,0,0,NA,list(),NA,NA
0,44,city_hall,0,0,NA,list(),NA,NA
0,44,place_of_worship,4,0.7901620645328201,NA,list(),NA,NA
0,44,parks,4,0.7901620645328201,NA,list(),NA,NA
0,44,park,2,0.39508103226641006,NA,list(),NA,NA
0,44,fountain,0,0,NA,list(),NA,NA
0,44,square,2,0.39508103226641006,NA,list(),NA,NA
0,44,social,7,1.3827836129324353,NA,list(),NA,NA
0,44,bookstore,1,0.19754051613320503,NA,list(),NA,NA
0,44,cafe,6,1.1852430967992302,NA,list(),NA,NA
0,44,coffeeshop,0,0,NA,list(),NA,NA
0,44,beauty_salon,0,0,NA,list(),NA,NA
0,44,barbershop,0,0,NA,list(),NA,NA
0,44,sports_field,0,0,NA,list(),NA,NA
0,44,recreation_center,0,0,NA,list(),NA,NA
0,44,aquarium,0,0,NA,list(),NA,NA
0,44,art_gallery,0,0,NA,list(),NA,NA
0,44,zoo,0,0,NA,list(),NA,NA
0,44,museum,0,0,NA,list(),NA,NA
0,44,garden,0,0,NA,list(),NA,NA
0,44,rec,0,0,NA,list(),NA,NA
0,45,sites,5,1.037704965154271,NA,list(),NA,NA
0,45,community,1,0.2075409930308542,NA,list(),NA,NA
0,45,library,0,0,NA,list(),NA,NA
0,45,community_center,0,0,NA,list(),NA,NA
0,45,city_hall,1,0.2075409930308542,NA,list(),NA,NA
0,45,place_of_worship,1,0.2075409930308542,NA,list(),NA,NA
0,45,parks,0,0,NA,list(),NA,NA
0,45,park,0,0,NA,list(),NA,NA
0,45,fountain,0,0,NA,list(),NA,NA
0,45,square,0,0,NA,list(),NA,NA
0,45,social,3,0.6226229790925626,NA,list(),NA,NA
0,45,bookstore,0,0,NA,list(),NA,NA
0,45,cafe,3,0.6226229790925626,NA,list(),NA,NA
0,45,coffeeshop,0,0,NA,list(),NA,NA
0,45,beauty_salon,0,0,NA,list(),NA,NA
0,45,barbershop,0,0,NA,list(),NA,NA
0,45,sports_field,0,0,NA,list(),NA,NA
0,45,recreation_center,0,0,NA,list(),NA,NA
0,45,aquarium,0,0,NA,list(),NA,NA
0,45,art_gallery,0,0,NA,list(),NA,NA
0,45,zoo,0,0,NA,list(),NA,NA
0,45,museum,0,0,NA,list(),NA,NA
0,45,garden,0,0,NA,list(),NA,NA
0,45,rec,0,0,NA,list(),NA,NA
0,46,sites,2,0.3776802658799005,NA,list(),NA,NA
0,46,community,1,0.18884013293995025,NA,list(),NA,NA
0,46,library,0,0,NA,list(),NA,NA
0,46,community_center,1,0.18884013293995025,NA,list(),NA,NA
0,46,city_hall,0,0,NA,list(),NA,NA
0,46,place_of_worship,1,0.18884013293995025,NA,list(),NA,NA
0,46,parks,0,0,NA,list(),NA,NA
0,46,park,0,0,NA,list(),NA,NA
0,46,fountain,0,0,NA,list(),NA,NA
0,46,square,0,0,NA,list(),NA,NA
0,46,social,0,0,NA,list(),NA,NA
0,46,bookstore,0,0,NA,list(),NA,NA
0,46,cafe,0,0,NA,list(),NA,NA
0,46,coffeeshop,0,0,NA,list(),NA,NA
0,46,beauty_salon,0,0,NA,list(),NA,NA
0,46,barbershop,0,0,NA,list(),NA,NA
0,46,sports_field,0,0,NA,list(),NA,NA
0,46,recreation_center,0,0,NA,list(),NA,NA
0,46,aquarium,0,0,NA,list(),NA,NA
0,46,art_gallery,0,0,NA,list(),NA,NA
0,46,zoo,0,0,NA,list(),NA,NA
