id,name,type,status,source,neighborhood,google_id,search,geometry,x,y,cell_id,zone
197,Boston Hair Creativity,Social Businesses,new,humancoding_fall,Roslindale,NA,NA,"c(-71.1341069, 42.2810495)",-71.1341069,42.2810495,33,boston
198,Boston Hair Design,Social Businesses,new,humancoding_fall,Downtown,NA,NA,"c(-71.0594041, 42.3535996)",-71.0594041,42.3535996,163,validation
199,Boston Harbor Community Church,Places of Worship,"checked, visited",google_api,North End,ChIJ0Tz_MYpw44kRZIZVItV2ff0,place of worship,"c(-71.052521, 42.365964)",-71.052521,42.365964,184,validation
200,Boston Harborwalk,Parks,checked,google_api,South Boston,ChIJ6aWILe1644kRuxV8cxcFzkg,park,"c(-71.035642, 42.329263)",-71.035642,42.329263,129,excluded_validation
202,Boston Islamic Center,Places of Worship,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0933659, 42.3205075)",-71.0933659,42.3205075,96,validation
204,Boston Mega Praise,Places of Worship,checked,google_api,West Roxbury,ChIJT1Wwj0B_44kRr6r3msBIcAQ,place of worship,"c(-71.170429, 42.27944)",-71.170429,42.27944,30,boston
205,Boston Missionary Baptist Church,Places of Worship,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0766287, 42.3273876)",-71.0766287,42.3273876,109,validation
206,Boston National Historical Park,Parks,checked,google_api,Charlestown,ChIJm1PrHPJw44kRDcBCdZT3MUM,park,"c(-71.056834, 42.373162)",-71.056834,42.373162,195,boston
207,Boston Perfect Eyebrows LLC,Social Businesses,new,humancoding_fall,Allston,NA,NA,"c(-71.1349784, 42.3629619)",-71.1349784,42.3629619,157,boston
208,Boston Public Library,Social Businesses,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0863472, 42.295581)",-71.0863472,42.295581,68,validation
209,Boston Public Library - Central Library,Community Spaces,checked,google_api,Back Bay,ChIJU_ibQgx644kRc6zBW_5d1Lk,library,"c(-71.078188, 42.349314)",-71.078188,42.349314,144,validation
210,Boston Public School Administration Lib,Community Spaces,checked,google_api,Dorchester,ChIJqVEtha5744kRyK9mrYPxG1A,library,"c(-71.055892, 42.308848)",-71.055892,42.308848,88,validation
213,Boston Spanish SDA Church,Places of Worship,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0629862, 42.3165108)",-71.0629862,42.3165108,98,validation
214,Boston United Pentecostal Church,Places of Worship,checked,google_api,Brighton,ChIJxdKxyT5444kRF74QCt9UZdA,place of worship,"c(-71.163058, 42.354732)",-71.163058,42.354732,119,boston
215,Boston University Marsh Church,Places of Worship,"new, visited",humancoding_fall,Fenway,NA,NA,"c(-71.1064744, 42.3505268)",-71.1064744,42.3505268,142,validation
216,Boston University Science Library,Community Spaces,checked,google_api,Fenway,ChIJow7qJPd544kR8v4i3eux4L0,library,"c(-71.102257, 42.348472)",-71.102257,42.348472,142,validation
217,Boston Urban Wilds,Parks,checked,google_api,West Roxbury,ChIJFeciWiV544kRTP7zTSQuC8A,park,"c(-71.133814, 42.298973)",-71.133814,42.298973,64,validation
218,Boston Vhinese Church of Saving Grace,Places of Worship,new,humancoding_fall,Bay Village,NA,NA,"c(-71.0669108, 42.3494327)",-71.0669108,42.3494327,163,validation
219,Boston's Basilica of Our Lady of Perpetual Help,Places of Worship,"new, visited",humancoding_fall,Mission Hill,NA,NA,"c(-71.1001376, 42.3330994)",-71.1001376,42.3330994,107,validation
220,Boston's Old City Hall,Community Spaces,checked,google_api,Downtown,ChIJQ7Q7joRw44kRj_kfu-LuUyw,city hall,"c(-71.05922, 42.358062)",-71.05922,42.358062,175,validation
222,Bowditch Garden,Parks,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1091456, 42.3115582)",-71.1091456,42.3115582,75,validation
223,Bowdoin Square Theatre,Parks,checked,google_api,Downtown,ChIJuzUYS4Vw44kRC4cH1SUhSnM,square,"c(-71.061559, 42.361385)",-71.061559,42.361385,175,validation
224,"Boylston Congregational Church
",Places of Worship,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1029465, 42.3168907)",-71.1029465,42.3168907,84,validation
225,Braddock Park,Parks,checked,google_api,South End,ChIJOfreMRJ644kRlnKu114w8ck,park,"c(-71.078738, 42.344325)",-71.078738,42.344325,144,validation
226,Brassica Kitchen + Cafe,Social Businesses,checked,google_api,Jamaica Plain,ChIJ_yTpjkN544kRUPb35E7CcnM,cafe,"c(-71.113075, 42.300249)",-71.113075,42.300249,66,validation
227,Brato Brewhouse & Kitchen,Social Businesses,new,humancoding_fall,Brighton,NA,NA,"c(-71.1479553, 42.3556598)",-71.1479553,42.3556598,138,boston
228,Brattle Book Shop,Social Businesses,checked,google_api,Downtown,ChIJ6w6dMZ1w44kR_UV15er0TqU,bookstore,"c(-71.061998, 42.354665)",-71.061998,42.354665,163,validation
229,Brazilian Community of East Boston,Places of Worship,checked,google_api,East Boston,ChIJY7c7e9dx44kRUsSfayC2QRQ,place of worship,"c(-71.006108, 42.390318)",-71.006108,42.390318,226,boston
230,Bremen Street Community Garden,Community Spaces,new,humancoding_fall,East Boston,NA,NA,"c(-71.0285329, 42.3772039)",-71.0285329,42.3772039,208,boston
231,Bremen Street Community Park,Parks,checked,google_api,East Boston,ChIJ_-NgbUZw44kR1Zk_gm9F_7w,park,"c(-71.030962, 42.375127)",-71.030962,42.375127,197,excluded_boston
232,Bremen Street Park II,Parks,new,humancoding_fall,East Boston,NA,NA,"c(-71.0260701, 42.3780548)",-71.0260701,42.3780548,208,boston
234,Brewer Fountain,Parks,checked,google_api,Beacon Hill,ChIJ78uiwpxw44kRwsrIkp-4NK8,fountain,"c(-71.063103, 42.356194)",-71.063103,42.356194,163,validation
235,Brewer-burroughs playground,Parks,"new, visited",humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1154718, 42.3116686)",-71.1154718,42.3116686,74,validation
236,Brian Honan Park,Parks,new,humancoding_fall,Brighton,NA,NA,"c(-71.1399786, 42.3444946)",-71.1399786,42.3444946,121,boston
237,Brighton Branch of the Boston Public Library,Community Spaces,checked,google_api,Brighton,ChIJDx-3rUl444kRcGpGA2O8wi8,library,"c(-71.152789, 42.347604)",-71.152789,42.347604,120,boston
238,Brighton Cafe,Social Businesses,checked,google_api,Brighton,ChIJ7aCFlrR544kRVmHFN0u5X-Q,cafe,"c(-71.143153, 42.344026)",-71.143153,42.344026,121,boston
240,Brighton Church of Pentecost,Places of Worship,checked,google_api,Brighton,ChIJkxyfc0B444kRErDUIRfm-tQ,place of worship,"c(-71.167401, 42.351391)",-71.167401,42.351391,119,boston
241,Brighton Common,Parks,checked,google_api,Brighton,ChIJByjoskl444kRNLxOj1s3EIs,park,"c(-71.153671, 42.347896)",-71.153671,42.347896,120,boston
242,"Brighton Division, Boston Municipal Court",Community Spaces,checked,google_api,Brighton,ChIJ5Whkqkl444kR2ykyDWuedE4,city hall,"c(-71.153217, 42.347297)",-71.153217,42.347297,120,boston
244,Brighton Landing Cafe,Social Businesses,checked,google_api,Brighton,ChIJ12uCYjJ444kR6ePTLi-3K9E,cafe,"c(-71.146522, 42.357674)",-71.146522,42.357674,138,boston
245,Brighton Worship Cathedral,Places of Worship,checked,google_api,Brighton,ChIJ__9TDEB444kRlIzlVZF_B-A,place of worship,"c(-71.16734, 42.351469)",-71.16734,42.351469,119,boston
246,Bromer Booksellers and Gallery,Social Businesses,checked,google_api,Back Bay,ChIJHUQqZQx644kRQR2UmK8SPOM,bookstore,"c(-71.077228, 42.35043)",-71.077228,42.35043,162,validation
249,Bromley Heath Play Area,Parks,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1023721, 42.3252447)",-71.1023721,42.3252447,95,validation
250,Bromley Heath Playgroun,Parks,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1016801, 42.3241897)",-71.1016801,42.3241897,95,validation
251,Brook Farm,Parks,checked,google_api,West Roxbury,ChIJWXT4rVp_44kRPxca24AFvr0,park,"c(-71.178271, 42.288947)",-71.178271,42.288947,40,boston
252,Brook Farm Historic Site,Parks,checked,google_api,West Roxbury,ChIJ8Q-f2Eh_44kRVqSv2a-bQHU,park,"c(-71.175432, 42.290959)",-71.175432,42.290959,40,boston
253,"Brookside Community Garden
",Parks,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1043796, 42.3133642)",-71.1043796,42.3133642,84,validation
254,Brophy Park,Parks,checked,google_api,East Boston,ChIJZVAtO2Bx44kRFyGy6826p3M,park,"c(-71.033553, 42.365673)",-71.033553,42.365673,186,excluded_boston
255,Brothers Barber Shop,Social Businesses,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0731366, 42.3099207)",-71.0731366,42.3099207,86,validation
256,Brucewood Street Park,Parks,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.1553875, 42.2952327)",-71.1553875,42.2952327,53,boston
257,Bruegger's Bagels,Social Businesses,new,google_api,West Roxbury,ChIJe8mdic1444kRiLVOsk_GwDE,cafe,"c(-71.15701, 42.296435)",-71.15701,42.296435,53,boston
258,Brunswick-King Play Area,Parks,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0777889, 42.3098923)",-71.0777889,42.3098923,86,validation
259,Buckley Playground,Parks,checked,google_api,South Boston,ChIJTRJLLoh644kR2S0jD3qg-Y8,park,"c(-71.049127, 42.339256)",-71.049127,42.339256,146,validation
261,Buckwood/Claremont Community Garden,Parks,new,humancoding_fall,Back Bay,NA,NA,"c(-71.0817604, 42.3428137)",-71.0817604,42.3428137,144,validation
262,Buick Street Market & Café,Social Businesses,new,humancoding_fall,Allston,NA,NA,"c(-71.1157191, 42.3520639)",-71.1157191,42.3520639,141,boston
263,Bullard Community Garden,Parks,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0739636, 42.3024037)",-71.0739636,42.3024037,78,validation
264,Bunker Hill Community College Library,Community Spaces,checked,google_api,Charlestown,ChIJeU4IbOtw44kRVfljqysh5zI,library,"c(-71.070172, 42.375928)",-71.070172,42.375928,194,boston
265,Bunker Hill Monument,Parks,new,humancoding_fall,Charlestown,NA,NA,"c(-71.0607764, 42.3763541)",-71.0607764,42.3763541,194,boston
267,Bussey Brook Meadow,Parks,"new, visited",humancoding_fall,Jamaica Plain,NA,NA,"c(-71.118837, 42.2990973)",-71.118837,42.2990973,65,validation
268,Butterfly Garden,Parks,new,humancoding_fall,Mission Hill,NA,NA,"c(-71.1040404, 42.326965)",-71.1040404,42.326965,95,validation
269,Butterfly Meadow,Parks,new,humancoding_fall,Back Bay,NA,NA,"c(-71.0828377, 42.3419496)",-71.0828377,42.3419496,125,validation
270,Byrne playground,Parks,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0524529, 42.3009571)",-71.0524529,42.3009571,79,validation
271,C&J Nail Spa,Social Businesses,new,humancoding_fall,North End,NA,NA,"c(-71.0557291, 42.3637044)",-71.0557291,42.3637044,184,validation
273,Cafe 472,Social Businesses,new,humancoding_fall,Fenway,NA,NA,"c(-71.0936466, 42.3486895)",-71.0936466,42.3486895,143,validation
274,Cafe Beirut,Social Businesses,checked,google_api,Jamaica Plain,ChIJZ2tna25544kRDl4eX1UvRZM,cafe,"c(-71.113945, 42.313029)",-71.113945,42.313029,83,validation
275,Cafe Gigu,Social Businesses,new,humancoding_fall,East Boston,NA,NA,"c(-71.0391611, 42.3727417)",-71.0391611,42.3727417,196,boston
276,Cafe Juice Up,Social Businesses,checked,google_api,Mattapan,ChIJeR82_l1944kR1-9us58bbbo,cafe,"c(-71.092651, 42.279646)",-71.092651,42.279646,47,boston
277,Cafe Landwer,Social Businesses,checked,google_api,Brighton,ChIJn5MsJfZ544kRE8TP-vzSCwc,cafe,"c(-71.150361, 42.335278)",-71.150361,42.335278,92,boston
278,Cafe Landwer,Social Businesses,"new, visited",humancoding_fall,Fenway,NA,NA,"c(-71.1057019, 42.34681)",-71.1057019,42.34681,142,validation
279,Cafe Madeleine,Social Businesses,new,humancoding_fall,South End,NA,NA,"c(-71.0800342, 42.3422349)",-71.0800342,42.3422349,144,validation
280,Cafe Mirror,Social Businesses,checked,google_api,Brighton,ChIJ8zft0kl444kRVX5xZcUsbf0,cafe,"c(-71.153611, 42.348889)",-71.153611,42.348889,120,boston
281,Café Quattro,Social Businesses,new,humancoding_fall,South End,NA,NA,"c(-71.0744394, 42.3356926)",-71.0744394,42.3356926,125,validation
282,Cafenation,Social Businesses,checked,google_api,Brighton,ChIJYbTjMUh444kRp9V8pzNpWWY,cafe,"c(-71.154182, 42.348955)",-71.154182,42.348955,120,boston
283,Caffè Bene,Social Businesses,new,humancoding_fall,Fenway,NA,NA,"c(-71.0847752, 42.3423706)",-71.0847752,42.3423706,125,validation
284,Caffe Dello Sport,Social Businesses,"new, visited",humancoding_fall,North End,NA,NA,"c(-71.05406575, 42.36432192)",-71.05406575,42.36432192,184,validation
285,Caffè Nero,Social Businesses,checked,google_api,Brighton,ChIJRciT_kl444kROS_AbAjaobs,cafe,"c(-71.151102, 42.34887)",-71.151102,42.34887,120,boston
286,Caffè Nero,Social Businesses,"checked, visited",google_api,Jamaica Plain,ChIJu0qcmW5544kRTsfNRhjcoOc,cafe,"c(-71.114883, 42.311038)",-71.114883,42.311038,74,validation
287,Caffè Nero,Social Businesses,new,humancoding_fall,Fenway,NA,NA,"c(-71.1008569, 42.3439669)",-71.1008569,42.3439669,123,validation
288,Caffè Nero,Social Businesses,new,humancoding_fall,Fenway,NA,NA,"c(-71.0866197, 42.3435718)",-71.0866197,42.3435718,143,validation
289,Caffe Victoria,Social Businesses,"new, visited",humancoding_fall,North End,NA,NA,"c(-71.05435409, 42.36409785)",-71.05435409,42.36409785,184,validation
290,Calvary Baptist Church,Places of Worship,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0606478, 42.286942)",-71.0606478,42.286942,70,validation
291,Calvary Cemetery,Places of Worship,new,humancoding_fall,Roslindale,NA,NA,"c(-71.1114294, 42.2775848)",-71.1114294,42.2775848,46,boston
292,"Calvary Church International
",Places of Worship,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0614093, 42.3077201)",-71.0614093,42.3077201,87,validation
293,Camp Meigs Playground,Parks,new,humancoding_fall,Hyde Park,NA,NA,"c(-71.1316833, 42.2349052)",-71.1316833,42.2349052,2,boston
294,Campus Park,Parks,"new, visited",humancoding_fall,Fenway,NA,NA,"c(-71.0902101, 42.3370527)",-71.0902101,42.3370527,124,validation
296,Caramelo Bakery & Cafe,Social Businesses,checked,google_api,Roxbury,ChIJhz_pgwl744kRKIb6t-vzTzw,cafe,"c(-71.081107, 42.311795)",-71.081107,42.311795,86,validation
297,Carbon Salon,Social Businesses,new,humancoding_fall,Downtown,NA,NA,"c(-71.063955, 42.3537159)",-71.063955000000007,42.3537159,163,validation
299,Cardinal Cushing Memorial Park,Parks,new,humancoding_fall,Downtown,NA,NA,"c(-71.0624716, 42.3615223)",-71.0624716,42.3615223,175,validation
300,Carleton Court Dog Park,Parks,checked,google_api,Back Bay,ChIJuVpTERJ644kRJsGfPdXly5M,park,"c(-71.078491, 42.345472)",-71.078491,42.345472,144,validation
301,Carmelite Monastery,Places of Worship,new,humancoding_fall,Brighton,NA,NA,"c(-71.1573034, 42.3451745)",-71.1573034,42.3451745,104,boston
302,Carroll Pond Playground,Parks,checked,google_api,West Roxbury,ChIJOw4D5QV_44kRenNOzM9dUiI,fountain,"c(-71.159792, 42.25637)",-71.159792,42.25637,8,boston
303,Carson Beach,Parks,new,humancoding_fall,South Boston,NA,NA,"c(-71.0480234, 42.3262055)",-71.0480234,42.3262055,111,validation
304,Carter Playground,Parks,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0848494, 42.338948)",-71.0848494,42.338948,125,validation
305,Cassidy Playground,Parks,checked,google_api,Brighton,ChIJyX7rtVZ444kRIBzTBXFO9Q0,park,"c(-71.152224, 42.334925)",-71.152224,42.334925,92,boston
306,Castle Hair Studio,Social Businesses,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0779648, 42.3209597)",-71.0779648,42.3209597,97,validation
307,Castle Island,Parks,checked,google_api,South Boston,ChIJ7-GJrK9644kRInm_7z6TAFc,park,"c(-71.012521, 42.33787)",-71.012521,42.33787,149,excluded_validation
308,Castle Island Playground,Parks,new,humancoding_fall,South Boston,NA,NA,"c(-71.0117151, 42.3370452)",-71.0117151,42.3370452,149,excluded_validation
309,Castle Square,Parks,checked,google_api,South End,ChIJ8_TzP3J644kRl-ymkHWuffw,square,"c(-71.069066, 42.345916)",-71.069066,42.345916,145,validation
310,Castle Square Community Center,Community Spaces,checked,google_api,South End,ChIJ_2PsO3J644kR1-77hCwtMBQ,square,"c(-71.068639, 42.346132)",-71.068639,42.346132,145,validation
311,Castle Square Tenants Organization,Community Spaces,checked,google_api,South End,ChIJUSi9R3J644kReYADQsbIOfQ,square,"c(-71.069039, 42.346147)",-71.069039,42.346147,145,validation
312,Cathedral of the Holy Cross,Places of Worship,new,humancoding_fall,South End,NA,NA,"c(-71.0698952, 42.3410338)",-71.0698952,42.3410338,145,validation
314,Cedar Square Park,Parks,new,humancoding_fall,Roxbury,NA,NA,"c(-71.089594, 42.3247934)",-71.089594,42.3247934,96,validation
315,Cedar Street Garden,Parks,"new, visited",humancoding_fall,Roxbury,NA,NA,"c(-71.093156, 42.327462)",-71.093156,42.327462,107,validation
316,Cedar-Juniper Natural Area,Parks,new,humancoding_fall,Roxbury,NA,NA,"c(-71.089525, 42.3241978)",-71.089525,42.3241978,96,validation
317,Center Marsh Park,Parks,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.1617621, 42.2675584)",-71.1617621,42.2675584,14,boston
318,Central Assembly of God Church,Places of Worship,checked,google_api,East Boston,ChIJJcGQMEVw44kR6T_W7PfaadQ,place of worship,"c(-71.0372233, 42.3756264)",-71.0372233,42.3756264,196,boston
322,"Central square park, east boston",Parks,checked,google_api,East Boston,ChIJtfHAFYhx44kRLW43GTdAm9Y,square,"c(-71.03966, 42.374941)",-71.03966,42.374941,196,boston
325,Centre Cuts Salon and Spa,Social Businesses,new,humancoding_fall,Roslindale,NA,NA,"c(-71.1303107, 42.2869005)",-71.1303107,42.2869005,44,boston
326,Centre Place Garden,Parks,"new, visited",humancoding_fall,Roxbury,NA,NA,"c(-71.0944489, 42.3288745)",-71.0944489,42.3288745,107,validation
328,Ceylon Park,Parks,checked,google_api,Dorchester,ChIJ754o0cl744kRxNI8vOe_a6g,park,"c(-71.073919, 42.310139)",-71.073919,42.310139,86,validation
329,Chabad,Places of Worship,new,humancoding_fall,Bay Village,NA,NA,"c(-71.0678986, 42.3499557)",-71.0678986,42.3499557,163,validation
330,Chabad Shul,Places of Worship,new,humancoding_fall,Brighton,NA,NA,"c(-71.1553375, 42.3396759)",-71.1553375,42.3396759,104,boston
331,Chandler Tremont Plaza,Parks,new,humancoding_fall,South End,NA,NA,"c(-71.0688705, 42.3473636)",-71.0688705,42.3473636,145,validation
332,Channel Park,Parks,new,humancoding_fall,South Boston,NA,NA,"c(-71.0608615, 42.3436797)",-71.0608615,42.3436797,145,validation
333,Chapel of Mary,Places of Worship,checked,google_api,Downtown,ChIJJdPF5RSF5IkReel5CnHRsWE,place of worship,"c(-71.058616, 42.356837)",-71.058616,42.356837,175,validation
334,Charles Bank Playground,Parks,new,humancoding_fall,West End,NA,NA,"c(-71.0697825, 42.3656391)",-71.0697825,42.3656391,174,validation
335,Charles Filot Memorial,Parks,new,humancoding_fall,Beacon Hill,NA,NA,"c(-71.0730197, 42.3594657)",-71.0730197,42.3594657,174,validation
336,Charles Hayden Planetarium,Other,new,humancoding_fall,West End,NA,NA,"c(-71.0702187, 42.3668027)",-71.0702187,42.3668027,183,validation
337,Charles Riv Esplanade,Parks,new,humancoding_fall,Back Bay,NA,NA,"c(-71.0788835, 42.3556379)",-71.0788835,42.3556379,162,validation
338,Charles River Church,Places of Worship,checked,google_api,West Roxbury,ChIJHZN1PM1-44kRdwjXHohVHu4,place of worship,"c(-71.1299953, 42.2987997)",-71.1299953,42.298799699999996,64,validation
339,Charles River Park 1,Parks,checked,google_api,Brighton,ChIJN3W6Uit444kRyMaGK4eFUlE,park,"c(-71.144898, 42.362884)",-71.144898,42.362884,156,boston
340,Charles River Reservation,Parks,checked,google_api,Brighton,ChIJTwyILAh644kR8xD41jV-yBk,park,"c(-71.135508, 42.364849)",-71.135508,42.364849,157,boston
341,"Charles Street AME Church
",Places of Worship,new,humancoding_fall,Roxbury,NA,NA,"c(-71.083799, 42.3128607)",-71.083799,42.3128607,85,validation
343,Charlesbank Landing,Parks,new,humancoding_fall,West End,NA,NA,"c(-71.0706175, 42.3645686)",-71.0706175,42.3645686,174,validation
344,Charlestown Boys & Girls Club of Boston,Community Spaces,new,humancoding_fall,Charlestown,NA,NA,"c(-71.0640503, 42.3762342)",-71.0640503,42.3762342,194,boston
345,Charlestown Branch of the Boston Public Library,Community Spaces,checked,google_api,Charlestown,ChIJVb9FS-xw44kRJqhTNbHffds,library,"c(-71.064426, 42.3758)",-71.064426,42.3758,194,boston
