geoid,pop_women,pop,pop_white,pop_black,pop_natam,pop_asian,pop_pacific,pop_hisplat,pop_edu_total,pop_edu_no_hs,pop_edu_hs,pop_edu_some_college,pop_edu_college,pop_edu_grad,employees_muni,employees_state,employees_fed,median_income,income_inequality,pop_labor_force,pop_unemployed,median_monthly_housing_cost,pop_age_65_plus,pop_some_college
250250818003,0.6820319849482597,1063,0.05456255879586077,0.7121354656632173,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24306,NA,521,0.13051823416506717,NA,0.11194731890874883,NA
250250819001,0.5486875529212532,1181,0.08975444538526672,0.7544453852667231,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36071,NA,811,0.06411837237977805,NA,0.1388653683319221,NA
250250819002,0.6212814645308925,874,0.22768878718535468,0.6819221967963387,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16419,NA,407,0.22113022113022113,NA,0.09267734553775744,NA
250250819003,0.4765957446808511,470,0.1574468085106383,0.7468085106382979,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,0.09826589595375723,NA,0.03404255319148936,NA
250250819004,0.5487701441899915,1179,0.14673452078032231,0.5801526717557252,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27214,NA,535,0.056074766355140186,NA,0.15776081424936386,NA
250250820001,0.5024183796856106,1654,0.22611850060459493,0.7212817412333736,0,0.010882708585247884,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65335,NA,807,0.055762081784386616,NA,0.1354292623941959,NA
250250820002,0.5617647058823529,680,0,0.9294117647058824,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48693,NA,341,0.09090909090909091,NA,0.3,NA
250250820003,0.5924563017479301,1087,0.10855565777368906,0.45906163753449863,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37554,NA,455,0.14065934065934066,NA,0.07451701931922723,NA
250250821001,0.5906432748538012,855,0.17309941520467836,0.32046783625730996,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376,0.13829787234042554,NA,0.04912280701754386,NA
250250821002,0.5724264705882353,2720,0.04044117647058824,0.56875,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1082,0.08595194085027727,NA,0.05,NA
250250821003,0.5270326042096575,2423,0.19067271976888156,0.6896409409822534,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23364,NA,1348,0.09124629080118694,NA,0.29880313660751134,NA
250250901001,0.6269137792103142,1241,0.072522159548751,0.5866236905721193,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22109,NA,475,0.07157894736842105,NA,0.1716357775987107,NA
250250901002,0.5024570024570024,814,0.13513513513513514,0.6265356265356266,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33295,NA,424,0.03773584905660377,NA,0.033169533169533166,NA
250250901003,0.4835566382460414,821,0.0535931790499391,0.8026796589524969,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47917,NA,455,0.07252747252747253,NA,0.2387332521315469,NA
250250901004,0.38390379278445885,1081,0.025901942645698426,0.4708603145235893,0,0.0786308973172988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46806,NA,696,0.14080459770114942,NA,0.016651248843663275,NA
250250901005,0.4724041159962582,1069,0.08886810102899906,0.8437792329279701,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53750,NA,499,0.21042084168336672,NA,0.06735266604303088,NA
250250902001,0.4444444444444444,513,0.1364522417153996,0.5477582846003899,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28618,NA,206,0.23300970873786409,NA,0.1364522417153996,NA
250250902002,0.566621803499327,743,0.10497981157469717,0.5531628532974427,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16371,NA,226,0.18141592920353983,NA,0.13189771197846567,NA
250250902003,0.48534798534798534,1092,0.12912087912087913,0.717032967032967,0,0.007326007326007326,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32500,NA,493,0.08519269776876268,NA,0.057692307692307696,NA
250250903001,0.47581699346405226,765,0.08627450980392157,0.6823529411764706,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31757,NA,404,0,NA,0.12418300653594772,NA
250250903002,0.5669737774627923,1411,0.27852586817859676,0.5428773919206237,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27778,NA,603,0.20563847429519072,NA,0.09851169383416017,NA
250250903003,0.4972796517954298,919,0.01632208922742111,0.7606093579978237,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31641,NA,280,0,NA,0.09466811751904244,NA
